0.5,0.7490000000000001
600000000,900000000,0.14126819999999995,0.6849800000000001,0.31615249999999995,0.6312800000000002
900000000,1200000000,0.14300699999999994,0.6849800000000001,0.31567229999999996,0.6312800000000002
1200000000,1500000000,0.14334029999999998,0.6849800000000001,0.3161014999999999,0.6312800000000002
1500000000,1800000000,0.1025701,0.6849800000000001,0.31464129999999996,0.6312800000000002
1620000000,1662000000,0.0,0.02499,0.0,0.03339
1662000000,1716000000,0.006905,0.02499,0.0016649999999999998,0.03339
1716000000,1730000000,0.001188,0.021373961279999996,0.0,0.028558486080000004
1730000000,1732000000,0.0,0.0,0.0,0.0
1800000000,2100000000,0.12227969999999996,0.6849800000000001,0.3119194999999999,0.6312800000000002
2100000000,2400000000,0.15520360000000002,0.6849800000000001,0.31275949999999997,0.6312800000000002
2119000000,2138000000,0.0,0.02499,0.0,0.02545
2138000000,2400000000,0.038939999999999995,0.02499,0.01248,0.02545
2400000000,2700000000,0.19109839999999995,0.7099700000000001,0.32444049999999997,0.6567300000000001
2532000000,2546000000,0.0007086,0.02104591398,0.0,0.021433313757142858
2546000000,2547000000,0.0,0.0,0.0,0.0
2700000000,3000000000,0.15007009999999998,0.6849800000000001,0.3129373,0.6312800000000002
3000000000,3300000000,0.16532349999999996,0.6849800000000001,0.31518329999999994,0.6312800000000002
3300000000,3600000000,0.1664887,0.6849800000000001,0.3158744,0.6312800000000002
3600000000,3900000000,0.19874560000000002,0.6849800000000001,0.31529539999999995,0.6312800000000002
3848000000,3900000000,0.007309,0.07812000000000001,0.02765,0.04773
3900000000,4200000000,0.19022190000000005,0.6849800000000001,0.3154293999999999,0.6312800000000002
4200000000,4500000000,0.1715157,0.6849800000000001,0.3155085,0.6312800000000002
4500000000,4800000000,0.17003359999999998,0.6849800000000001,0.3155174,0.6312800000000002
4800000000,5100000000,0.1531358,0.6849800000000001,0.31574759999999996,0.6312800000000002
5100000000,5400000000,0.16128760000000003,0.6849800000000001,0.3157134,0.6312800000000002
5400000000,5700000000,0.1620461,0.6849800000000001,0.3155216,0.6312800000000002
5700000000,6000000000,0.15475360000000002,0.6849800000000001,0.31522960000000005,0.6312800000000002
6000000000,6300000000,0.15644959999999997,0.6849800000000001,0.3156835,0.6312800000000002
6300000000,6600000000,0.14265299999999997,0.6849800000000001,0.3162894,0.6312800000000002
6600000000,6900000000,0.15216049999999995,0.6849800000000001,0.31608849999999994,0.6312800000000002
6900000000,7200000000,0.15980109999999997,0.6849800000000001,0.3161355,0.6312800000000002
7200000000,7500000000,0.14769469999999996,0.6849800000000001,0.3140345,0.6312800000000002
7500000000,7800000000,0.14599659999999998,0.6849800000000001,0.3130026,0.6312800000000002
7678000000,7692000000,0.001097,0.05525392410714286,0.0,0.05492682087642857
7692000000,7694000000,0.0,0.0,0.0,0.0
7800000000,8100000000,0.08618009999999998,0.6224800000000001,0.2835575,0.5691500000000002
8100000000,8400000000,0.08024419999999999,0.6224800000000001,0.2824625,0.5691500000000002
8359000000,8392000000,0.0,0.0625,0.0,0.0318
8392000000,8400000000,0.006516,0.0625,0.001051,0.0318
8400000000,8700000000,0.11549649999999997,0.6849800000000001,0.2895854,0.6009500000000002
8698000000,8700000000,0.03644,0.0625,0.008163,0.0318
8700000000,9000000000,0.11433529999999997,0.6849800000000001,0.29177549999999997,0.6009500000000002
9000000000,9300000000,0.12043899999999996,0.6849800000000001,0.2916354,0.6009500000000002
9300000000,9600000000,0.11815809999999999,0.6849800000000001,0.2913736,0.6009500000000002
9600000000,9900000000,0.11776819999999998,0.6849800000000001,0.2925256,0.6009500000000002
9900000000,10200000000,0.13443189999999997,0.6849800000000001,0.29216249999999994,0.6009500000000002
10200000000,10500000000,0.11482019999999997,0.6849800000000001,0.2927585,0.6009500000000002
10500000000,10800000000,0.17024730000000005,0.6849800000000001,0.29282559999999996,0.6009500000000002
10708000000,10724000000,0.0,0.02499,0.0,0.03339
10724000000,10800000000,0.0658,0.02499,0.005768,0.03339
10800000000,11100000000,0.248879,0.7099700000000001,0.31699949999999993,0.6343400000000002
11100000000,11400000000,0.11752899999999997,0.7099700000000001,0.3129096,0.6343400000000002
11400000000,11700000000,0.14966779999999996,0.7099700000000001,0.30786159999999996,0.6343400000000002
11700000000,12000000000,0.1766985,0.7099700000000001,0.3077654999999999,0.6343400000000002
11998000000,12000000000,0.029910000000000003,0.02499,0.0009956,0.03339
12000000000,12300000000,0.13094399999999998,0.7099700000000001,0.29334570000000004,0.6343400000000002
12300000000,12600000000,0.16329790000000005,0.7099700000000001,0.29405869999999995,0.6343400000000002
12600000000,12900000000,0.1688370000000001,0.7099700000000001,0.2956366999999999,0.6343400000000002
12900000000,13200000000,0.1583632,0.7099700000000001,0.29586389999999996,0.6343400000000002
13200000000,13500000000,0.1588493,0.7099700000000001,0.29424849999999997,0.6343400000000002
13500000000,13800000000,0.1460675,0.7099700000000001,0.29598800000000003,0.6343400000000002
13800000000,14100000000,0.11893139999999996,0.7099700000000001,0.29532119999999995,0.6343400000000002
14100000000,14400000000,0.12702989999999997,0.7099700000000001,0.29638159999999997,0.6343400000000002
14102000000,14227000000,0.03705,0.0625,0.010190000000000001,0.0318
14227000000,14239000000,0.000926,0.04863003645833333,0.0,0.02474296255
14239000000,14241000000,0.0,0.0,0.0,0.0
14400000000,14700000000,0.06627899999999998,0.6474700000000001,0.28685050000000006,0.6025400000000002
14700000000,15000000000,0.057351099999999995,0.6474700000000001,0.2868914999999999,0.6025400000000002
15000000000,15300000000,0.09901879999999998,0.6474700000000001,0.28686059999999997,0.6025400000000002
15300000000,15600000000,0.09974569999999998,0.6474700000000001,0.2862116,0.6025400000000002
15349000000,15462000000,0.0,0.006248,0.0,0.007118000000000002
15462000000,15600000000,0.003597,0.006248,0.001402,0.007118000000000002
15600000000,15900000000,0.07162450000000001,0.6537180000000001,0.28784050000000005,0.6096580000000001
15760000000,15769000000,0.0003405,0.017215263916666664,0.0,0.023001907250000002
15769000000,15771000000,0.0,0.0,0.0,0.0
15810000000,15829000000,0.000205,0.0053380682450526315,0.0,0.006081365199789475
15829000000,15830000000,0.0,0.0,0.0,0.0
15900000000,16200000000,0.08377799999999998,0.6224800000000001,0.28615650000000004,0.5691500000000002
16002000000,16023000000,0.0,0.0625,0.0,0.0318
16023000000,16200000000,0.03723,0.0625,0.005379,0.0318
